Date,Adj Close,Close,High,Low,Open,Volume
2006-06-21,0.9827170968055725,1.128906011581421,1.140625,1.127344012260437,1.1401560306549072,1523200
2006-06-22,0.9595944881439209,1.102344036102295,1.1270309686660767,1.0903129577636719,1.125,13612800
2006-06-23,0.9567383527755737,1.0990630388259888,1.1181249618530273,1.0856250524520874,1.097656011581421,3411200
2006-06-26,0.9602744579315186,1.103124976158142,1.109375,1.09375,1.1015629768371582,3622400
2006-06-27,0.9243661761283875,1.0618749856948853,1.104688048362732,1.0618749856948853,1.104688048362732,6393600
2006-06-28,0.9356557130813599,1.0748440027236938,1.0771880149841309,1.0534379482269287,1.066406011581421,6374400
2006-06-29,0.9922382235527039,1.1398439407348633,1.1398439407348633,1.0832810401916504,1.0882810354232788,11289600
2006-06-30,0.9827170968055725,1.128906011581421,1.1484379768371582,1.1278129816055298,1.1484379768371582,15168000
2006-07-03,0.9941419363021851,1.142030954360962,1.142969012260437,1.1353130340576172,1.1375000476837158,2380800
2006-07-05,0.9549695253372192,1.0970309972763062,1.1215629577636719,1.093906044960022,1.121093988418579,9900800
2006-07-06,0.9493935108184814,1.0906250476837158,1.1109379529953003,1.086719036102295,1.102344036102295,5369600
2006-07-07,0.928583025932312,1.0667190551757812,1.0921880006790161,1.060155987739563,1.071094036102295,4588800
2006-07-10,0.9132134318351746,1.049062967300415,1.0807809829711914,1.039687991142273,1.0765630006790161,7987200
2006-07-11,0.9281745553016663,1.066249966621399,1.0692189931869507,1.033750057220459,1.0412499904632568,10604800
2006-07-12,0.8914507627487183,1.024062991142273,1.0625,1.0187499523162842,1.0596879720687866,14598400
2006-07-13,0.8630226850509644,0.9914060235023499,1.028905987739563,0.989063024520874,1.028905987739563,26745600
2006-07-14,0.8453409671783447,0.971094012260437,0.989844024181366,0.9609379768371582,0.987500011920929,13856000
2006-07-17,0.849420964717865,0.9757810235023499,0.984375,0.9631249904632568,0.978905975818634,9868800
2006-07-18,0.8541818857192993,0.981249988079071,0.987500011920929,0.9484379887580872,0.984375,26054400
2006-07-19,0.8726799488067627,1.002500057220459,1.0167189836502075,0.9782810211181641,0.978905975818634,16940800
2006-07-20,0.848876953125,0.9751560091972351,1.0140630006790161,0.974219024181366,1.0140630006790161,12019200
2006-07-21,0.8296990394592285,0.953125,0.96875,0.9518749713897705,0.9582809805870056,18630400
2006-07-24,0.8603023886680603,0.9882810115814209,0.9915630221366882,0.9607809782028198,0.9607809782028198,15334400
2006-07-25,0.8687357306480408,0.9979689717292786,1.009374976158142,0.9807810187339783,0.9929689764976501,21683200
2006-07-26,0.870503842830658,1.0,1.015468955039978,0.981249988079071,0.9937499761581421,23500800
2006-07-27,0.8616630434989929,0.989844024181366,1.0234379768371582,0.981249988079071,1.0210939645767212,12038400
2006-07-28,0.8960747718811035,1.0293749570846558,1.0293749570846558,0.994530975818634,1.0007810592651367,6752000
2006-07-31,0.8943068981170654,1.027343988418579,1.038280963897705,1.0148439407348633,1.021875023841858,9958400
2006-08-01,0.8637032508850098,0.9921879768371582,1.008594036102295,0.981249988079071,1.008594036102295,15609600
2006-08-02,0.8796170353889465,1.0104689598083496,1.026563048362732,1.0015629529953003,1.003906011581421,13939200
2006-08-03,0.8943068981170654,1.027343988418579,1.037500023841858,0.9921879768371582,0.9929689764976501,19961600
2006-08-04,0.8861460089683533,1.017969012260437,1.0546879768371582,0.9985939860343933,1.0464060306549072,18816000
2006-08-07,0.875400185585022,1.0056250095367432,1.0148439407348633,0.9960939884185791,1.010938048362732,17017600
2006-08-08,0.8643833994865417,0.9929689764976501,1.015625,0.9828130006790161,1.009374976158142,28838400
2006-08-09,0.8639751076698303,0.9925000071525574,1.0343749523162842,0.989063024520874,1.0064059495925903,28825600
2006-08-10,0.874992311000824,1.0051560401916504,1.0128129720687866,0.9828130006790161,0.9932810068130493,23283200
2006-08-11,0.8664238452911377,0.9953129887580872,1.0007810592651367,0.9851559996604919,0.9953129887580872,13305600
2006-08-14,0.8743124008178711,1.0043749809265137,1.03125,1.0018750429153442,1.0076559782028198,19321600
2006-08-15,0.9198779463768005,1.0567189455032349,1.0703129768371582,1.0232809782028198,1.037343978881836,22054400
2006-08-16,0.9636746048927307,1.107030987739563,1.1081249713897705,1.0640629529953003,1.0703129768371582,31040000
2006-08-17,0.9697960019111633,1.114063024520874,1.129688024520874,1.100000023841858,1.1085939407348633,44345600
2006-08-18,0.968435525894165,1.1124999523162842,1.117812991142273,1.089843988418579,1.1101560592651367,16934400
2006-08-21,0.950753927230835,1.0921880006790161,1.1029690504074097,1.086719036102295,1.0943750143051147,16275200
2006-08-22,0.9532015919685364,1.0950000286102295,1.1168750524520874,1.0857809782028198,1.1035939455032349,16268800
2006-08-23,0.9371522665023804,1.0765630006790161,1.1087499856948853,1.068750023841858,1.0978130102157593,18598400
2006-08-24,0.9443605542182922,1.0848439931869507,1.089843988418579,1.067188024520874,1.089063048362732,18432000
2006-08-25,0.9480335116386414,1.089063048362732,1.1060940027236938,1.073438048362732,1.073438048362732,15257600
2006-08-28,0.9616350531578064,1.104688048362732,1.1109379529953003,1.0859379768371582,1.0859379768371582,16588800
2006-08-29,0.9677554965019226,1.111719012260437,1.113281011581421,1.0807809829711914,1.103124976158142,26617600
2006-08-30,0.9763249158859253,1.1215629577636719,1.122655987739563,1.103124976158142,1.1128129959106445,22585600
2006-08-31,0.9752369523048401,1.120313048362732,1.127187967300415,1.113281011581421,1.121093988418579,9395200
2006-09-01,0.9840776920318604,1.1304689645767212,1.136718988418579,1.1201560497283936,1.135938048362732,18496000
2006-09-05,1.0017595291137695,1.1507810354232788,1.1526559591293335,1.115625023841858,1.1318750381469727,21452800
2006-09-06,0.9627230167388916,1.1059379577636719,1.1356250047683716,1.1015629768371582,1.129688024520874,23398400
2006-09-07,0.9541539549827576,1.096094012260437,1.1176559925079346,1.087499976158142,1.100000023841858,27027200
2006-09-08,0.9636746048927307,1.107030987739563,1.1139060258865356,1.09375,1.1015629768371582,13990400
2006-09-11,0.9765963554382324,1.1218750476837158,1.1323440074920654,1.084375023841858,1.0910940170288086,26662400
2006-09-12,1.0145453214645386,1.1654690504074097,1.1715630292892456,1.1234380006790161,1.1257810592651367,19027200
2006-09-13,1.0262418985366821,1.178905963897705,1.1820310354232788,1.158594012260437,1.1687500476837158,22579200
2006-09-14,1.0251542329788208,1.1776560544967651,1.184999942779541,1.1678129434585571,1.1678129434585571,15187200
2006-09-15,1.0350838899612427,1.1890629529953003,1.2754689455032349,1.1823439598083496,1.205469012260437,15891200
2006-09-18,1.0342673063278198,1.1881250143051147,1.2048439979553223,1.176563024520874,1.191406011581421,13184000
2006-09-19,1.0217540264129639,1.1737500429153442,1.192188024520874,1.1543749570846558,1.1875,20812800
2006-09-20,1.052085280418396,1.2085939645767212,1.214843988418579,1.1932810544967651,1.1996879577636719,21785600
2006-09-21,1.0384838581085205,1.1929689645767212,1.221094012260437,1.1875,1.2156250476837158,50976000
2006-09-22,1.0205296277999878,1.1723439693450928,1.1890629529953003,1.1640629768371582,1.1890629529953003,18214400
2006-09-25,1.0582060813903809,1.2156250476837158,1.21875,1.1629689931869507,1.1856249570846558,37670400
2006-09-26,1.0669113397598267,1.2256250381469727,1.2289060354232788,1.2051559686660767,1.212499976158142,24934400
2006-09-27,1.061470627784729,1.2193750143051147,1.2348439693450928,1.2085939645767212,1.2237499952316284,27929600
2006-09-28,1.0677276849746704,1.2265629768371582,1.232030987739563,1.2037500143051147,1.2293750047683716,14444800
2006-09-29,1.0595667362213135,1.2171880006790161,1.2332810163497925,1.2156250476837158,1.2328130006790161,12473600
2006-10-02,1.033722996711731,1.1875,1.219688057899475,1.1821880340576172,1.211719036102295,22822400
2006-10-03,1.041068434715271,1.195937991142273,1.205469012260437,1.169374942779541,1.176563024520874,20364800
2006-10-04,1.088809609413147,1.2507810592651367,1.253906011581421,1.186094045639038,1.193750023841858,27206400
2006-10-05,1.103092074394226,1.2671879529953003,1.269531011581421,1.2478129863739014,1.253906011581421,21580800
2006-10-06,1.0969706773757935,1.2601560354232788,1.269531011581421,1.2504689693450928,1.2520309686660767,21766400
2006-10-09,1.1024110317230225,1.2664060592651367,1.2796880006790161,1.254688024520874,1.259531021118164,12217600
2006-10-10,1.1085327863693237,1.2734379768371582,1.2804689407348633,1.2542190551757812,1.270313024520874,16710400
2006-10-11,1.1044511795043945,1.2687499523162842,1.2843749523162842,1.240468978881836,1.259374976158142,23334400
2006-10-12,1.1411762237548828,1.3109380006790161,1.3109380006790161,1.2779690027236938,1.2828129529953003,26284800
